,frame,id,cam,x,y,tl_x,tl_y,c_x,c_y,w,h,theta,l_x,l_y,r_x,r_y,aa_tl_x,aa_tl_y,aa_w,aa_h
121,846,119.0,2,1829.0601806640625,607.7646484375,1672.0,558.0,1829.0601583113455,607.7646437994723,284.0,106.0,3.761388448481468,1672.0,607.0,1952.0,640.0,1628.0,564.0,324.0,108.0
120,846,120.0,2,1294.5244140625,517.6183471679688,1120.0,480.0,1294.5244723843734,517.6183206106871,336.0,78.0,3.017152132182172,1122.0,490.0,1456.0,530.0,1112.0,476.0,350.0,82.0
4,846,124.0,2,1944.4268798828125,634.4395141601562,1860.0,606.0,1944.4269190325967,634.4395373291272,174.0,66.0,43.267544031869576,1903.0,556.0,1997.0,694.0,1884.0,540.0,130.0,154.0
174,847,113.0,2,1035.2979736328125,1226.926513671875,1002.0,1208.0,1035.2979591836734,1226.926530612245,76.0,46.0,-76.68342030596926,1050.0,1186.0,1037.0,1258.0,1002.0,1178.0,68.0,82.0
145,847,116.0,2,906.5234985351562,555.799560546875,844.0,524.0,906.523517382413,555.799591002045,102.0,72.0,-79.21658925354693,891.0,514.0,891.0,616.0,866.0,514.0,86.0,110.0
122,847,119.0,2,1839.07080078125,611.5321655273438,1676.0,558.0,1839.0707419275327,611.5321666255854,296.0,108.0,5.460399218241059,1676.0,611.2,1966.0,648.0,1628.0,564.0,338.0,110.0
121,847,120.0,2,1302.0404052734375,518.4481811523438,1130.0,482.0,1302.0404624277458,518.4481991996444,336.0,76.0,3.0465002482662027,1132.0,507.25,1466.0,532.0,1118.0,478.0,350.0,80.0
5,847,124.0,2,1945.50048828125,636.88232421875,1860.0,604.0,1945.5004784688995,636.8822966507176,180.0,74.0,44.19628125231621,1906.0,554.0,2003.0,700.0,1884.0,542.0,136.0,158.0
175,848,113.0,2,1034.105224609375,1227.7178955078125,1002.0,1208.0,1034.1052631578948,1227.717894736842,78.0,40.0,-78.64096288001082,1047.0,1184.0,1034.0,1260.0,1002.0,1180.0,68.0,82.0
146,848,116.0,2,909.5056762695312,553.1925659179688,846.0,522.0,909.5056642636456,553.1925849639547,102.0,74.0,-74.93215456558306,897.0,510.0,887.0,612.0,870.0,510.0,88.0,106.0
123,848,119.0,2,1835.097412109375,613.3883666992188,1646.0,560.0,1835.097455592895,613.3883821411425,322.0,110.0,4.2386423486943245,1646.0,616.0,1964.0,649.0,1634.0,566.0,330.0,110.0
122,848,120.0,2,1310.876220703125,519.5345458984375,1136.0,482.0,1310.8762659621311,519.5345662703655,340.0,78.0,3.1488066537167003,1138.0,491.0,1476.0,534.0,1128.0,478.0,350.0,82.0
6,848,124.0,2,1950.2386474609375,641.0914916992188,1856.0,610.0,1950.2386200287494,641.091518926689,186.0,72.0,46.47780946231236,1907.0,552.0,2005.0,706.0,1892.0,544.0,130.0,162.0
176,849,113.0,2,1033.8526611328125,1229.3526611328125,1002.0,1210.0,1033.8526785714287,1229.3526785714287,76.0,46.0,-82.87529143333536,1043.0,1186.0,1033.0,1260.0,1000.0,1180.0,72.0,82.0
147,849,116.0,2,912.1405029296875,548.9506225585938,852.0,518.0,912.1405049396268,548.9506037321624,98.0,74.0,-70.43786334944886,901.0,506.0,885.0,604.0,872.0,506.0,90.0,104.0
124,849,119.0,2,1844.1612548828125,616.1991577148438,1652.0,560.0,1844.1612138454245,616.1991465149359,330.0,110.0,5.48534125355394,1652.0,617.0,1976.0,656.0,1638.0,566.0,338.0,112.0
123,849,120.0,2,1320.76904296875,520.9767456054688,1146.0,482.0,1320.769095697981,520.976733977173,338.0,80.0,3.4148922132829864,1148.0,496.0,1484.0,536.0,1138.0,480.0,350.0,82.0
7,849,124.0,2,1948.025390625,641.2254638671875,1854.0,608.0,1948.0254385964913,641.2254385964912,192.0,78.0,44.647013847066496,1905.0,552.0,2009.0,710.0,1884.0,538.0,140.0,172.0
177,850,113.0,2,1032.7786865234375,1229.5928955078125,1004.0,1210.0,1032.7786259541986,1229.5928753180665,72.0,36.0,-83.54255948109811,1040.0,1186.0,1031.0,1258.0,1002.0,1180.0,68.0,82.0
148,850,116.0,2,914.325927734375,547.1929321289062,850.0,518.0,914.3259423503326,547.1929046563192,102.0,70.0,-65.38717610500572,905.0,504.0,880.0,602.0,866.0,504.0,100.0,106.0
125,850,119.0,2,1851.505126953125,618.4622802734375,1658.0,558.0,1851.505086349657,618.4622663827772,334.0,114.0,6.7503187905271735,1656.0,620.0,1986.0,664.0,1638.0,564.0,348.0,118.0
124,850,120.0,2,1329.262939453125,521.6514282226562,1156.0,480.0,1329.2629735055834,521.6514123056711,336.0,88.0,3.2554324969193726,1158.0,501.1428571428572,1492.0,536.0,1148.0,476.0,350.0,92.0
8,850,124.0,2,1952.5386962890625,644.1713256835938,1850.0,614.0,1952.538708199725,644.1713238662393,200.0,72.0,47.13507808298697,1904.0,552.0,2011.0,714.0,1894.0,546.0,134.0,168.0
178,851,113.0,2,1032.9010009765625,1230.8125,1004.0,1214.0,1032.9010416666667,1230.8125,72.0,34.0,-84.75284819832578,1037.0,1188.0,1028.0,1260.0,1000.0,1180.0,72.0,82.0
149,851,116.0,2,915.4202880859375,546.538818359375,848.0,516.0,915.4202586206897,546.5387931034484,108.0,72.0,-61.78229979757942,908.0,502.0,880.0,604.0,864.0,500.0,106.0,110.0
126,851,119.0,2,1856.497802734375,620.7451171875,1664.0,560.0,1856.4978085351788,620.7450980392158,334.0,114.0,6.927653388987965,1662.0,621.0,1992.0,668.0,1642.0,566.0,350.0,118.0
125,851,120.0,2,1344.36669921875,523.5046997070312,1174.0,474.0,1344.3667111704494,523.5046728971963,328.0,100.0,2.4818702275562274,1174.0,544.0,1502.0,536.0,1156.0,468.0,352.0,110.0
9,851,124.0,2,1945.4207763671875,641.3023071289062,1848.0,604.0,1945.4207692307693,641.3023076923076,204.0,86.0,44.156574066620045,1901.0,548.0,2012.0,716.0,1878.0,540.0,152.0,176.0
179,852,113.0,2,1032.531494140625,1231.60546875,1006.0,1212.0,1032.531506849315,1231.6054794520549,68.0,34.0,-85.08044204165661,1035.0,1190.0,1033.0,1258.0,1000.0,1178.0,74.0,84.0
150,852,116.0,2,917.6129760742188,543.697998046875,852.0,516.0,917.6129753914987,543.6979865771812,106.0,66.0,-60.78373219856166,912.0,500.0,884.0,600.0,868.0,500.0,108.0,106.0
127,852,119.0,2,1861.3701171875,623.1641235351562,1668.0,560.0,1861.3701149425287,623.1641379310345,336.0,118.0,7.539825600456504,1666.0,624.0,1996.0,672.0,1644.0,566.0,352.0,122.0
126,852,120.0,2,1363.24658203125,523.9386596679688,1218.0,474.0,1363.2466367713005,523.9386358272362,292.0,104.0,4.680160173412662,1218.0,528.0,1510.0,537.0,1174.0,464.0,344.0,116.0
10,852,124.0,2,1943.109375,641.6443481445312,1846.0,602.0,1943.1094035858032,641.6443468715697,206.0,94.0,42.78380551557791,1900.0,548.0,2010.0,720.0,1872.0,538.0,158.0,182.0
180,853,113.0,2,1033.4053955078125,1232.9351806640625,1008.0,1212.0,1033.4054054054054,1232.9351351351352,64.0,40.0,-88.98469772342182,1033.0,1194.0,1034.0,1258.0,1000.0,1180.0,70.0,80.0
151,853,116.0,2,919.2203979492188,541.3975830078125,856.0,514.0,919.220376522702,541.3975636766336,104.0,64.0,-61.19353925125113,914.0,498.0,888.0,596.0,874.0,498.0,102.0,102.0
128,853,119.0,2,1866.45654296875,627.0240478515625,1672.0,560.0,1866.4564932225626,627.024048972453,344.0,120.0,8.672311069773894,1670.0,625.0,2008.0,680.0,1648.0,566.0,360.0,126.0
127,853,120.0,2,1355.1275634765625,524.7420654296875,1198.0,472.0,1355.1275195392845,524.7420814479638,320.0,106.0,3.9611361613496636,1200.0,517.0769230769231,1518.0,537.0,1184.0,464.0,340.0,116.0
181,854,113.0,2,1033.39208984375,1233.914794921875,1010.0,1214.0,1033.3920454545455,1233.9147727272727,60.0,36.0,-88.68110612813295,1034.0,1198.0,1034.0,1258.0,998.0,1178.0,74.0,84.0
152,854,116.0,2,920.2725219726562,539.5518188476562,858.0,514.0,920.2725225225224,539.5518018018018,104.0,62.0,-61.31113668278571,917.0,496.0,890.0,594.0,876.0,494.0,102.0,106.0
129,854,119.0,2,1864.6092529296875,627.6883544921875,1670.0,568.0,1864.6093044263773,627.6883468834689,336.0,114.0,7.429490996167179,1668.0,630.0,1998.0,669.0,1652.0,572.0,346.0,124.0
128,854,120.0,2,1366.1170654296875,525.2210693359375,1208.0,478.0,1366.1170351105334,525.2210663198961,320.0,96.0,4.288294275621067,1210.0,482.0,1528.0,538.0,1196.0,468.0,336.0,108.0
0,854,125.0,2,1972.6593017578125,664.5126953125,1896.0,630.0,1972.659316427784,664.5126791620728,142.0,74.0,61.48006610753057,1942.571428571429,602.0,1980.0,730.0,1928.0,596.0,92.0,136.0
182,855,113.0,2,1033.7628173828125,1234.463623046875,1010.0,1212.0,1033.7628032345012,1234.4636118598382,60.0,44.0,-89.03232338729609,1034.0,1198.0,1034.0,1258.0,998.0,1184.0,78.0,78.0
153,855,116.0,2,921.8150634765625,538.3402099609375,858.0,512.0,921.8150684931506,538.3401826484019,106.0,62.0,-60.602008874075096,919.0,494.0,891.0,594.0,878.0,490.0,100.0,108.0
130,855,119.0,2,1868.2469482421875,630.9315795898438,1672.0,580.0,1868.2469477079012,630.9315825846579,334.0,108.0,6.996630223309152,1672.0,621.0,1998.0,667.0,1656.0,578.0,342.0,122.0
129,855,120.0,2,1378.1820068359375,526.8723754882812,1218.0,486.0,1378.1820199778024,526.8723640399556,318.0,88.0,4.723018278646459,1222.0,509.45454545454544,1536.0,538.0,1210.0,470.0,330.0,104.0
1,855,125.0,2,1967.8707275390625,661.8313598632812,1888.0,620.0,1967.8707259953158,661.8313817330211,144.0,90.0,61.9677890456789,1915.0,600.0,1965.0,732.0,1912.0,600.0,102.0,136.0
183,856,113.0,2,1033.6590576171875,1233.835205078125,1010.0,1216.0,1033.659090909091,1233.8352272727273,62.0,36.0,-85.83849419702919,1035.0,1196.0,1034.0,1258.0,1000.0,1182.0,76.0,80.0
154,856,116.0,2,924.2476806640625,535.4205322265625,862.0,508.0,924.2476635514018,535.4205607476637,102.0,62.0,-60.61786120855529,921.0,492.0,895.0,590.0,882.0,490.0,94.0,104.0
131,856,119.0,2,1869.77734375,633.7001953125,1670.0,590.0,1869.7773646293285,633.7002091564025,338.0,102.0,6.247509375949568,1670.0,617.0,2002.0,663.0,1658.0,582.0,344.0,120.0
130,856,120.0,2,1383.8642578125,527.08154296875,1222.0,486.0,1383.8642573821066,527.0815337152932,322.0,88.0,4.9207935918609085,1224.0,548.0,1544.0,540.0,1208.0,468.0,342.0,106.0
2,856,125.0,2,1968.14013671875,664.0426025390625,1888.0,616.0,1968.140133037694,664.0425720620842,142.0,106.0,67.69674857290046,1915.0,602.0,1949.0,736.0,1910.0,602.0,108.0,138.0
184,857,113.0,2,1033.9827880859375,1233.534423828125,1010.0,1214.0,1033.9827586206898,1233.5344827586207,62.0,36.0,-87.1366771933629,1034.0,1196.0,1034.0,1258.0,998.0,1184.0,76.0,78.0
155,857,116.0,2,926.1871337890625,533.2539672851562,864.0,508.0,926.1871202916161,533.2539489671932,102.0,58.0,-61.60052955239925,923.0,490.0,897.0,588.0,886.0,486.0,90.0,108.0
132,857,119.0,2,1874.7611083984375,635.8494873046875,1670.0,592.0,1874.761078546307,635.8494724501759,346.0,102.0,6.847270397732309,1672.0,614.0,2010.0,667.0,1658.0,582.0,352.0,120.0
131,857,120.0,2,1390.372802734375,527.6156616210938,1224.0,486.0,1390.3728514764216,527.6156897311591,330.0,88.0,4.991970400794725,1226.0,532.8,1554.0,540.0,1212.0,468.0,344.0,106.0
3,857,125.0,2,1965.0020751953125,665.8552856445312,1886.0,610.0,1965.0021034917966,665.8552797644089,142.0,120.0,68.47673583241462,1915.0,604.0,1938.0,740.0,1904.0,604.0,118.0,138.0
185,858,113.0,2,1034.380126953125,1233.156982421875,1010.0,1216.0,1034.3801652892562,1233.1570247933885,66.0,36.0,-88.60455640122763,1031.0,1192.0,1034.0,1258.0,998.0,1182.0,76.0,78.0
156,858,116.0,2,927.9235229492188,530.78173828125,866.0,504.0,927.9235511713932,530.7817509247842,100.0,64.0,-62.3327561236269,923.0,488.0,899.0,586.0,888.0,484.0,88.0,108.0
133,858,119.0,2,1873.9290771484375,636.2767333984375,1672.0,592.0,1873.9290307216006,636.2767325553704,346.0,98.0,6.111378635309946,1674.0,614.0,2012.0,664.0,1660.0,584.0,352.0,114.0
132,858,120.0,2,1398.5350341796875,528.8722534179688,1228.0,484.0,1398.5350513212493,528.8722428477834,334.0,90.0,4.806803445023041,1230.0,542.0,1562.0,542.0,1218.0,468.0,348.0,106.0
4,858,125.0,2,1959.009765625,666.7078247070312,1874.0,600.0,1959.0097891566265,666.7078313253013,148.0,140.0,61.08963092929118,1910.0,604.0,1931.0,746.0,1894.0,604.0,132.0,144.0
186,859,113.0,2,1033.9710693359375,1233.265869140625,1008.0,1214.0,1033.971098265896,1233.2658959537573,66.0,36.0,-85.24142761564386,1033.0,1194.0,1031.0,1258.0,998.0,1182.0,78.0,80.0
157,859,116.0,2,930.0428466796875,527.8513793945312,868.0,502.0,930.0428211586902,527.8513853904282,100.0,64.0,-62.6707716746636,924.0,486.0,902.0,582.0,890.0,482.0,88.0,108.0
134,859,119.0,2,1879.291015625,637.1522216796875,1714.0,594.0,1879.2909618173028,637.1522474625423,304.0,98.0,5.2383941319719565,1712.0,644.0,2014.0,661.0,1658.0,586.0,356.0,110.0
133,859,120.0,2,1406.176025390625,529.5186157226562,1234.0,486.0,1406.17601760176,529.5185918591859,338.0,90.0,4.660663379475018,1234.0,544.0,1572.0,544.0,1224.0,470.0,352.0,106.0
5,859,125.0,2,1957.5703125,669.3281860351562,1870.0,598.0,1957.5703289013293,669.3282015395381,150.0,156.0,53.73494320957847,1886.0,636.0,2034.0,682.0,1886.0,612.0,150.0,140.0
187,860,113.0,2,1034.456787109375,1233.9163818359375,1010.0,1216.0,1034.456824512535,1233.9164345403901,64.0,36.0,-87.06073727055706,1032.0,1194.0,1035.0,1258.0,998.0,1184.0,80.0,78.0
158,860,116.0,2,931.6649780273438,526.30712890625,870.0,500.0,931.6649746192893,526.3071065989849,100.0,64.0,-64.45714266342722,926.0,484.0,902.0,580.0,892.0,480.0,88.0,106.0
135,860,119.0,2,1871.24658203125,640.6668090820312,1676.0,592.0,1871.2466386554627,640.6668067226891,340.0,106.0,2.4177232257163332,1676.0,623.0,2014.0,663.0,1662.0,590.0,352.0,110.0
134,860,120.0,2,1412.385009765625,531.0422973632812,1242.0,488.0,1412.3849804002475,531.0422942025997,338.0,90.0,4.8552907204341285,1242.0,542.0,1580.0,542.0,1232.0,474.0,350.0,104.0
6,860,125.0,2,1956.19091796875,669.7117919921875,1858.0,600.0,1956.190933653557,669.7117982587813,180.0,166.0,33.20648962688172,1876.0,638.0,2040.0,686.0,1876.0,612.0,164.0,144.0
188,861,113.0,2,1034.644287109375,1233.9271240234375,1010.0,1216.0,1034.6442577030812,1233.9271708683473,62.0,36.0,-86.97925632143938,1033.0,1196.0,1035.0,1258.0,998.0,1184.0,78.0,78.0
159,861,116.0,2,932.8309936523438,523.814208984375,872.0,498.0,932.8309677419355,523.8141935483873,98.0,60.0,-64.7710043277592,926.0,482.0,905.0,578.0,894.0,480.0,88.0,106.0
136,861,119.0,2,1888.857421875,642.0584716796875,1720.0,598.0,1888.857397902254,642.0584690917207,300.0,104.0,5.394345540114742,1718.0,649.0,2016.0,662.0,1662.0,592.0,354.0,114.0
135,861,120.0,2,1423.1419677734375,532.2122802734375,1250.0,484.0,1423.1419841108166,532.2122631900589,338.0,100.0,4.6895595502514436,1252.0,548.0,1588.0,542.0,1242.0,474.0,352.0,112.0
7,861,125.0,2,1955.52734375,670.1148071289062,1854.0,600.0,1955.5273032763928,670.1148137776534,190.0,172.0,28.019300409864265,1872.0,638.0,2044.0,689.0,1872.0,610.0,172.0,152.0
189,862,113.0,2,1035.0654296875,1233.283447265625,1010.0,1218.0,1035.0654205607477,1233.2834890965732,58.0,32.0,-86.09735085333578,1036.0,1200.0,1031.0,1258.0,1000.0,1184.0,76.0,76.0
160,862,116.0,2,933.5177001953125,522.0463256835938,872.0,496.0,933.517711171662,522.0463215258857,98.0,54.0,-65.04325083132117,926.0,480.0,906.0,576.0,898.0,478.0,86.0,104.0
137,862,119.0,2,1890.2083740234375,642.284912109375,1724.0,598.0,1890.2084017836191,642.2849096456231,298.0,104.0,4.969553890001354,1722.0,644.0,2018.0,664.0,1666.0,594.0,352.0,112.0
136,862,120.0,2,1449.3125,531.0596313476562,1288.0,482.0,1449.312546399406,531.0596387032913,304.0,106.0,5.987029428261678,1286.0,532.0,1592.0,538.0,1256.0,470.0,344.0,118.0
8,862,125.0,2,1953.1673583984375,671.1912841796875,1846.0,598.0,1953.1673469387758,671.1912925170068,200.0,176.0,25.262234904882835,1864.0,635.0,2044.0,692.0,1864.0,610.0,180.0,156.0
190,863,113.0,2,1035.3038330078125,1234.460205078125,1012.0,1218.0,1035.3038348082596,1234.4601769911505,58.0,34.0,-85.13690973084826,1037.0,1200.0,1034.0,1258.0,1000.0,1184.0,78.0,76.0
161,863,116.0,2,934.838134765625,520.5595703125,874.0,492.0,934.8381430363864,520.5595984943537,98.0,58.0,-66.36381745013095,927.0,478.0,908.0,574.0,900.0,478.0,84.0,102.0
138,863,119.0,2,1880.8819580078125,645.004638671875,1684.0,600.0,1880.8819823603528,645.0046199076019,340.0,106.0,2.5420777712474147,1684.0,641.0,2022.0,667.0,1670.0,598.0,352.0,110.0
137,863,120.0,2,1447.6229248046875,534.6685791015625,1288.0,480.0,1447.6229365768897,534.6685490877497,312.0,110.0,1.9065934975293792,1288.0,559.0,1600.0,536.0,1270.0,466.0,338.0,128.0
9,863,125.0,2,1949.177490234375,672.4962158203125,1844.0,600.0,1949.1775335775333,672.496214896215,204.0,176.0,15.169811064314992,1856.0,650.0,2044.0,682.75,1856.0,610.0,192.0,160.0
191,864,113.0,2,1035.375732421875,1234.265869140625,1010.0,1218.0,1035.3757225433526,1234.2658959537573,60.0,34.0,-84.7905114389722,1036.0,1200.0,1033.0,1258.0,1002.0,1186.0,78.0,76.0
162,864,116.0,2,936.2389526367188,518.002685546875,876.0,490.0,936.2389261744968,518.0026845637584,96.0,56.0,-67.00482462550346,928.0,476.0,910.0,572.0,900.0,476.0,86.0,102.0
139,864,119.0,2,1866.968505859375,636.511962890625,1690.0,592.0,1866.9685399300888,636.5119655821458,320.0,96.0,-5.065427935678477,1690.0,644.0,2010.0,623.0,1678.0,598.0,348.0,112.0
138,864,120.0,2,1460.6951904296875,532.5943603515625,1304.0,484.0,1460.6951743908267,532.5943621595794,304.0,108.0,3.519831540230548,1306.0,522.0,1608.0,535.0,1292.0,468.0,322.0,134.0
0,864,126.0,2,1972.80908203125,710.0490112304688,1868.0,672.0,1972.8090523338046,710.049033474776,206.0,72.0,-33.24570581203031,1880.0,758.0,2054.0,669.0,1852.0,610.0,208.0,166.0
192,865,113.0,2,1036.4085693359375,1235.48388671875,1012.0,1218.0,1036.4086021505375,1235.483870967742,60.0,40.0,-89.3042308439712,1035.0,1200.0,1034.0,1260.0,1002.0,1188.0,80.0,76.0
163,865,116.0,2,937.6580810546875,517.35302734375,880.0,490.0,937.6580565805658,517.3530135301354,96.0,58.0,-69.68947428683539,927.0,474.0,912.0,568.0,904.0,474.0,82.0,100.0
140,865,119.0,2,1865.5665283203125,639.3851318359375,1694.0,594.0,1865.566517189836,639.3851519681117,320.0,96.0,-6.7274200553556955,1694.0,643.0,2014.0,624.0,1684.0,598.0,344.0,114.0
139,865,120.0,2,1466.8455810546875,536.5738525390625,1314.0,486.0,1466.8456037021454,536.573832562053,306.0,110.0,1.511214699055156,1316.0,491.0,1620.0,534.0,1310.0,476.0,310.0,124.0
1,865,126.0,2,1972.89599609375,713.1392211914062,1864.0,680.0,1972.8960352422907,713.1392070484583,218.0,64.0,-30.83077759459239,1876.0,761.0,2068.0,678.0,1848.0,616.0,224.0,160.0
193,866,113.0,2,1036.192138671875,1234.9830322265625,1012.0,1218.0,1036.1920903954801,1234.9830508474574,58.0,36.0,-87.27938508851074,1036.0,1200.0,1035.0,1258.0,1002.0,1188.0,76.0,74.0
164,866,116.0,2,938.7409057617188,514.8685913085938,882.0,488.0,938.7409261576973,514.8685857321652,96.0,58.0,-71.79453883005804,929.0,472.0,913.0,566.0,904.0,472.0,84.0,102.0
141,866,119.0,2,1868.8056640625,639.8080444335938,1698.0,594.0,1868.8057186622416,639.808016339035,318.0,96.0,-7.262188862011827,1696.0,642.0,2014.0,624.0,1692.0,600.0,334.0,114.0
140,866,120.0,2,1478.9002685546875,537.6495971679688,1330.0,492.0,1478.9002861545237,537.6495707682149,300.0,96.0,-0.231242112644492,1330.0,499.0,1630.0,533.0,1320.0,484.0,312.0,112.0
2,866,126.0,2,1970.9986572265625,717.1757202148438,1860.0,690.0,1970.998678996037,717.1756935270807,218.0,54.0,-28.129629149491468,1872.0,764.0,2074.0,686.0,1854.0,626.0,224.0,154.0
194,867,113.0,2,1036.2279052734375,1235.3447265625,1014.0,1218.0,1036.2279202279203,1235.3447293447293,56.0,36.0,-85.66730261170784,1036.0,1202.0,1036.0,1258.0,1000.0,1190.0,80.0,72.0
165,867,116.0,2,939.7399291992188,513.3004760742188,882.0,484.0,939.739898989899,513.3005050505052,94.0,60.0,-68.93504703546121,931.0,472.0,914.0,564.0,906.0,472.0,84.0,98.0
142,867,119.0,2,1872.4166259765625,640.8579711914062,1708.0,596.0,1872.416666666667,640.857966457023,310.0,96.0,-8.168323710280553,1708.0,647.0,2016.0,623.0,1690.0,600.0,338.0,118.0
141,867,120.0,2,1490.243896484375,536.8610229492188,1338.0,492.0,1490.2439024390244,536.8610216290841,304.0,90.0,-0.35510161623664804,1338.0,504.0,1642.0,532.0,1328.0,486.0,316.0,102.0
3,867,126.0,2,1969.5189208984375,719.9904174804688,1858.0,692.0,1969.5189212701173,719.9904306220096,220.0,54.0,-27.433189652717047,1870.0,767.0,2076.0,691.0,1854.0,636.0,226.0,144.0
195,868,113.0,2,1036.477294921875,1234.9942626953125,1014.0,1218.0,1036.4772727272727,1234.9943181818182,58.0,36.0,-86.02563838997256,1034.0,1200.0,1035.0,1258.0,1002.0,1190.0,76.0,72.0
166,868,116.0,2,940.8019409179688,512.738037109375,884.0,482.0,940.8019680196802,512.7380073800738,94.0,64.0,-69.35989509403882,932.0,470.0,914.0,562.0,906.0,470.0,84.0,100.0
143,868,119.0,2,1873.1732177734375,641.9794921875,1706.0,596.0,1873.173244490005,641.9794976934905,314.0,96.0,-8.709173227288709,1704.0,647.0,2018.0,621.0,1690.0,602.0,340.0,114.0
142,868,120.0,2,1499.9268798828125,537.0188598632812,1346.0,494.0,1499.9268730372366,537.0188425302827,308.0,86.0,-0.7171165264265789,1346.0,509.0,1654.0,531.0,1338.0,490.0,316.0,94.0
4,868,126.0,2,1968.81201171875,722.027099609375,1854.0,692.0,1968.8120237087214,722.0270956816258,234.0,60.0,-26.87318149057605,1866.0,770.0,2078.0,697.0,1852.0,638.0,230.0,146.0
196,869,113.0,2,1036.522705078125,1235.602294921875,1012.0,1218.0,1036.5227272727273,1235.6022727272727,58.0,36.0,-85.82604873355024,1035.0,1202.0,1036.0,1260.0,1002.0,1190.0,80.0,74.0
167,869,116.0,2,941.7135620117188,512.0987548828125,886.0,482.0,941.7135802469136,512.0987654320987,92.0,62.0,-67.56533533059958,933.0,470.0,914.0,560.0,906.0,470.0,84.0,98.0
144,869,119.0,2,1873.268798828125,643.1626586914062,1702.0,598.0,1873.2688558234995,643.1626475115444,320.0,96.0,-8.836492391845379,1700.0,646.0,2020.0,624.0,1690.0,602.0,338.0,116.0
